feature_schema_version,sample_id,session_id,app_id,run_id,activity_state,capture_source,capture_reference,window_start_s,window_end_s,synthetic_test_only,pilot,packet_count,total_ip_bytes,packets_per_second,ip_bytes_per_second,ip_size_mean,ip_size_stddev,ip_size_min,ip_size_max,ip_size_median,ip_size_q1,ip_size_q3,outbound_packet_count,inbound_packet_count,unknown_packet_count,outbound_ip_bytes,inbound_ip_bytes,unknown_ip_bytes,outbound_packet_fraction,inbound_packet_fraction,unknown_packet_fraction,outbound_byte_fraction,inbound_byte_fraction,unknown_byte_fraction,iat_mean,iat_stddev,iat_median,iat_min,iat_max,tcp_packet_fraction,udp_packet_fraction,other_transport_fraction
1,chrome_exploratory_run01_retry02_foreground_8,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,194.770659483,199.770659483,false,true,75,3520,15,704,46.93333333333333,16.723901724444833,40,117,40,40,40,21,54,0,888,2632,0,0.28000000000000003,0.71999999999999997,0,0.25227272727272726,0.74772727272727268,0,0.061452227669793205,0.22502088246520238,0.00043141841888427734,1.0013580322265625e-05,1.1272480487823486,0.95999999999999996,0.040000000000000001,0
1,chrome_exploratory_run01_retry02_foreground_9,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,199.770659483,204.770659483,false,true,3,120,0.59999999999999998,24,40,0,40,40,40,40,40,0,3,0,0,120,0,0,1,0,0,1,0,0.00065648555755615234,0.00017154216766357422,0.00065648555755615234,0.00048494338989257812,0.00082802772521972656,1,0,0
1,chrome_exploratory_run01_retry02_foreground_10,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,204.770659483,209.770659483,false,true,7,340,1.3999999999999999,68,48.571428571428569,7.5754706191787733,40,57,53,40,55,2,5,0,114,226,0,0.2857142857142857,0.7142857142857143,0,0.3352941176470588,0.66470588235294115,0,0.27183198928833008,0.38364895211735833,0.045966506004333496,0.00047898292541503906,1.0328409671783447,0.42857142857142855,0.5714285714285714,0
1,chrome_exploratory_run01_retry02_foreground_12,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,214.770659483,219.770659483,false,true,175,48276,35,9655.2000000000007,275.86285714285714,476.45045138021237,40,4240,64,40,345,95,80,0,20928,27348,0,0.54285714285714282,0.45714285714285713,0,0.43350733283619192,0.56649266716380808,0,0.026246764194006206,0.20842269374873534,0.00037944316864013672,1.0013580322265625e-05,2.6867048740386963,0.69142857142857139,0.30857142857142855,0
1,chrome_exploratory_run01_retry02_foreground_13,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,219.770659483,224.770659483,false,true,73,27007,14.6,5401.3999999999996,369.95890410958901,693.63490531602542,40,3119,64,40,182,38,35,0,10567,16440,0,0.52054794520547942,0.47945205479452052,0,0.3912689302773355,0.60873106972266444,0,0.051119347413380943,0.26999624981181752,0.00045692920684814453,8.106231689453125e-06,2.0635738372802734,0.82191780821917804,0.17808219178082191,0
1,chrome_exploratory_run01_retry02_foreground_14,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,224.770659483,229.770659483,false,true,92,64692,18.399999999999999,12938.4,703.17391304347825,589.59900906750534,40,1280,1051,53,1278,52,40,0,52834,11858,0,0.56521739130434778,0.43478260869565216,0,0.81670067396277746,0.18329932603722254,0,0.035592186581957473,0.24563465675251384,0.00031995773315429688,2.8848648071289062e-05,2.326801061630249,0.021739130434782608,0.97826086956521741,0
1,chrome_exploratory_run01_retry02_foreground_15,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,229.770659483,234.770659483,false,true,7,2862,1.3999999999999999,572.39999999999998,408.85714285714283,544.91163859615904,40,1280,76,55,678,3,4,0,1433,1429,0,0.42857142857142855,0.5714285714285714,0,0.50069881201956679,0.49930118798043327,0,0.72034013271331787,1.1050724821106972,0.051561474800109863,0.0031321048736572266,3.0133140087127686,0.14285714285714285,0.8571428571428571,0
1,chrome_exploratory_run01_retry02_foreground_16,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,234.770659483,239.770659483,false,true,4,2712,0.80000000000000004,542.39999999999998,678,592.08445343548749,76,1280,678,91,1265,2,2,0,1376,1336,0,0.5,0.5,0,0.50737463126843663,0.49262536873156343,0,0.033321062723795571,0.022149849439251704,0.043787002563476562,0.0025191307067871094,0.053657054901123047,0,1,0
1,chrome_exploratory_run01_retry02_foreground_17,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,239.770659483,244.770659483,false,true,16,1078,3.2000000000000002,215.59999999999999,67.375,7.2961890737562438,53,76,64,64,76,8,8,0,505,573,0,0.5,0.5,0,0.46846011131725418,0.53153988868274582,0,0.13549885749816895,0.28528904170095953,0.045397043228149414,0.0013399124145507812,1.1510992050170898,0,1,0
1,chrome_exploratory_run01_retry02_foreground_18,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,244.770659483,249.770659483,false,true,4,276,0.80000000000000004,55.200000000000003,69,20.273134932713294,40,96,70,58,81,2,2,0,160,116,0,0.5,0.5,0,0.57971014492753625,0.42028985507246375,0,1.1887479623158772,1.6405148215707799,0.044862985610961914,0.012669086456298828,3.5087118148803711,0.25,0.75,0
